Year,average_rain,pesticides_tonnes,avg_temp,Area,Item,hg/ha_yield
2004,2814.917119651114,3670.296690782133,19.15033479600378,USA,Soybean,3.16679319810584
2006,1229.769082031938,1556.0628004501482,32.00870489629975,India,Maize,7.756156467967633
2023,2120.8468607438735,1011.8555152885813,13.294666715852756,China,Wheat,1.480288856867083
1994,1887.3255754171346,4040.1541787028946,13.055854821363152,Australia,Wheat,2.5683138900846583
2016,1670.5769944798478,4028.8014582988862,22.34937470763165,Albania,Soybean,3.42645124750548
2012,2693.166127634106,2492.952661497278,16.91026352734187,China,Maize,6.537263463900891
2003,208.8684795875209,2638.011524653146,24.218198541203996,USA,Wheat,3.008998662254806
2004,989.9124970900734,3483.4223625805166,21.29091711708059,India,Potatoes,22.47716538078972
2022,1707.1762707255243,2551.278715894543,20.87397765878042,USA,Rice,7.420202757784543
2020,699.2211325823466,2091.0293952564703,12.799324262174832,Albania,Rice,4.691820384414415
2024,2742.026294451723,4974.522024550762,13.526242256246004,China,Sorghum,1.2929211931315956
2006,2013.266329316443,746.725734984269,30.52696443617125,USA,Rice,5.16104399646047
2017,1538.0723849695717,2967.7126164069045,32.147068439293605,USA,Soybean,3.5337431192689746
2008,2481.1649253866326,4430.456500117544,15.867088322131256,Albania,Rice,3.4002201907025844
2012,1462.4813361022907,3439.203055493763,12.836512538119226,India,Rice,4.630962680232102
2021,1764.2284334040266,4405.807262450309,11.335416798362765,USA,Potatoes,23.620563038589513
2002,207.7027875509788,1688.3102545698164,25.20744034354742,Albania,Wheat,2.0073696153523666
2009,1223.961484546206,1367.2449515385938,27.88383031250514,India,Potatoes,21.995540455480896
2024,588.6133225827152,4257.849210641502,19.320249730080135,Australia,Soybean,2.6781982166539002
1994,2131.128305854415,1976.631735165448,26.99189668726599,India,Rice,4.749987899782915
1998,1541.2754851320547,3551.314792055983,27.82397038898815,Australia,Wheat,4.772565927681657
2018,1044.921160300646,747.2654062864302,33.38355703492263,China,Sorghum,2.766161568776583
1995,1509.9305502408788,3781.632245629607,11.62184094587768,Albania,Sorghum,0.5
2014,786.9636862637693,2749.423418634098,14.807293080776994,India,Rice,5.6624278794245075
2020,2790.2425709611935,1350.3720831531998,11.713149689924704,Australia,Rice,2.777011342141379
2011,351.1233711425564,2477.5747801549364,31.699848333402763,Australia,Sorghum,1.3596987763486257
1991,2623.167698829137,3487.7486929401202,29.814679000839213,China,Sorghum,1.1911499487375339
1994,1631.8046084533826,69.31318014844456,24.366051765545976,Brazil,Soybean,4.101284755519282
2016,1933.0501891886884,3190.960623482506,12.091585251279579,Albania,Rice,4.182815499570457
2014,1047.2957385443706,2712.5379835836393,16.83280896634299,Brazil,Sorghum,2.912006543988065
1997,2906.7533270240997,1109.2279770561956,17.442996201462922,India,Maize,4.507305981114721
1990,989.1826838545716,3767.375559141222,24.018579900385426,Albania,Sorghum,3.7884932397450766
2009,1848.8583919928521,1524.2703133196737,16.451097350917887,China,Wheat,4.75890595943268
2012,2981.566774299961,1391.5360484173582,11.823996597823871,India,Wheat,0.5
2021,2667.064309873648,2361.37956150662,28.269057546332483,Albania,Maize,5.7338552796089735
2000,1701.723510801097,3383.9868953276,17.477005291385282,Albania,Soybean,2.675566731144597
2013,2973.0486643081936,4644.94141962251,21.309354425582516,Brazil,Rice,4.320554519014248
2000,2163.835612851321,715.3726432291987,13.191665874557634,India,Rice,2.5219959690288922
2018,784.3611651970662,1988.375922551151,30.063707584864492,China,Sorghum,3.660964252759785
2015,1335.669389220258,344.27806663802335,24.13829692310144,China,Wheat,5.092386012047512
2005,1136.5813352323428,3795.1682298839946,32.53964065524657,India,Soybean,2.6455345785626427
2024,1163.2383831593297,2244.1871195099898,22.386789076633335,India,Soybean,4.1194024730461605
2009,2329.2780302076258,3537.5763845890438,33.53564179544699,Australia,Soybean,2.3784671547738983
1992,1835.936196363822,1617.7501756416734,32.29670510953315,USA,Sorghum,3.1391215960619965
1990,306.6595924506799,4223.143034617554,24.411496411480847,Brazil,Rice,3.9664701143621692
1990,2656.855754222733,2678.7921104181723,33.34733595374658,India,Soybean,1.2670087919081316
2006,1031.0291933444607,4718.603030900039,18.077218682363807,India,Sorghum,1.8331177147182243
1991,2991.809655356802,403.2850493287306,19.141054067605282,USA,Sorghum,2.563105944112066
2018,2871.7340449374,2576.241354464951,11.136948782650924,USA,Maize,5.223388574137377
2009,2833.4860067095024,3834.6116775285163,24.73002266909633,Albania,Potatoes,15.333960381141953
1995,2471.157291379126,3004.7617138873375,28.048099248223334,China,Soybean,2.9860185262079515
1997,817.7173287139192,125.73876072994535,29.33797975605258,Brazil,Potatoes,21.04986611639886
2018,1691.3716832805897,4861.970004935965,13.745407151152582,Albania,Rice,4.32395110676269
2022,828.0473551099288,1498.335828448733,21.103976807812508,India,Sorghum,2.848166267328285
1992,927.0912756490578,1253.8965531682463,14.421580302347891,USA,Soybean,2.2582921791849166
2024,1910.6649544215766,2433.442779276832,26.55318372135622,Australia,Wheat,5.387921079182177
1994,314.33392698857745,2715.368956541511,13.948659310544203,China,Rice,2.1915925414736517
2016,2914.4839870979813,3833.7778065732286,32.60409209890187,Albania,Maize,5.115570679497273
2001,2772.2848832183004,1972.4355517183558,15.765866141535334,Australia,Maize,5.35347810489159
2009,1266.1492020416156,2205.402278546439,17.28505665720612,China,Potatoes,24.612235875970903
2009,1643.1828544193565,2679.4499805098167,31.272658053774993,Australia,Sorghum,1.9389615650660619
1998,1505.1343739497252,1977.9916277107868,21.461690253643095,USA,Potatoes,25.92110051662996
1993,2670.1593801289155,4573.5949147147685,10.599898645001826,Albania,Wheat,0.5
2008,2128.0852536851107,4257.747313504919,22.364656280066143,Albania,Wheat,3.6339959588604347
2016,978.711492788198,2280.318738438613,12.113583384503077,China,Maize,8.269254305941116
2002,1451.1555125028312,10.972363063212512,34.633617967182765,Australia,Soybean,2.492280973748435
2002,1401.1047319229385,4505.66313269111,24.70278926139006,USA,Maize,11.178042160616233
2011,2886.138471194972,630.4395014629316,16.41331544027446,India,Maize,5.137074419346858
2017,690.870549440991,1230.1169518182905,24.092941988690445,Albania,Wheat,4.15453285946841
2011,450.8137444244013,770.282808983337,11.921677584543872,India,Potatoes,10.335303626519403
2008,2665.7327300527327,907.2796942053086,29.997282606720425,USA,Wheat,2.7685746102101336
1997,2710.7207706164386,4016.358914070275,33.133201346604096,Albania,Sorghum,1.8114463848651319
1997,2640.8694461540613,2901.712193912962,31.86110970515399,Albania,Wheat,1.2628365096267111
2015,1630.7353637515578,4780.914863995489,18.54394005746407,Australia,Wheat,3.923173691525492
2015,2047.2843991544892,1164.9530264953453,18.144202991084214,India,Maize,4.6793233722506695
2012,1777.4165331707547,2433.318191574858,10.8771902804075,Australia,Soybean,1.25745637961044
2002,394.4539129523226,4887.367561721525,26.28500896752292,Brazil,Maize,5.014383860264692
2017,1868.3377113220229,4133.953136231101,23.372619604744873,India,Rice,6.447537810231963
1998,238.11961231708247,3645.7922388112506,21.483659283183535,India,Wheat,2.0159772329027397
2009,1109.964746759841,952.9862548402517,32.69077383336767,Brazil,Wheat,2.5113924725320804
2008,2810.4192124448678,3849.332950539483,14.196972527071157,USA,Rice,3.5184650162625664
2001,1051.3267549802613,1744.3499617536297,10.241656667254558,USA,Wheat,2.9506992053327052
2004,2831.514599403894,2657.3791162633206,11.832911303019136,Albania,Wheat,0.6556917661553219
2020,900.3750800178839,3049.7144530673054,15.584285945684222,China,Sorghum,2.1327497306799534
2003,1080.774273292291,3050.724920506028,10.832138731586424,Australia,Wheat,2.6297397407544465
2000,1959.5409900279499,3635.3521248484467,22.571092766078387,China,Rice,7.234189917951871
2015,2332.5555238100255,3311.893442284606,17.85226138083945,Albania,Maize,4.554935905149389
2016,1603.8857504136754,351.17068775984325,14.512075201703317,China,Wheat,3.2227926995752605
2000,2669.9239241436353,2292.161659486045,28.752101873716555,India,Soybean,2.7439827782209636
2023,312.6731805097339,3323.4678175326962,15.11128315581325,India,Rice,2.0517917210013676
2008,2782.1455481762378,1487.004981006986,27.19012752484483,Brazil,Potatoes,15.873151449905654
1995,749.6618397071425,1572.1528692097845,18.73162264619097,Brazil,Sorghum,1.49225803138254
2017,2675.8684862370364,631.5920632955315,22.795694016563864,Albania,Rice,4.634147331860174
1990,1322.4169025618655,2098.888780014528,33.346675996283,Albania,Maize,6.524233876348089
2024,2531.7197564389053,4934.283867187812,10.93379087039532,Albania,Rice,1.9897969564556068
1997,2080.6635394503464,1433.7436128273064,22.50661268693655,India,Potatoes,15.49047799960095
1996,692.6365709391339,2661.8700945036294,31.360574008190454,China,Sorghum,2.629328807102781
2000,2770.5331956680557,3718.753891367631,24.699356209258713,Australia,Soybean,3.9005857604317935
1993,887.448693367687,77.3513817125106,16.921762924128917,Albania,Potatoes,17.515793475883452
2014,883.5923323459974,4503.193402395512,19.942028378625857,Albania,Rice,4.821944367285722
2001,2479.7009105846655,1938.8854217774433,27.006640718214364,India,Potatoes,16.717437142160353
2015,496.44511560305887,4346.888773687801,32.27029735784508,Australia,Rice,2.8851860022745774
2001,821.700537837289,204.34881790839543,11.02665934366529,India,Soybean,1.1588361070575295
2013,1610.2972055789746,736.8611237997425,11.788470547259411,Australia,Soybean,2.16118004798418
2005,2525.335680322548,1619.4219778430204,18.12628809023969,India,Maize,5.618209769968812
2002,612.9551292643489,1733.854247585761,15.819492110936974,China,Soybean,3.273162402259454
2014,1733.4710566345698,4240.4931729098025,16.62327215556015,Albania,Wheat,2.8150689721458964
1993,2191.473657048231,65.89356578729368,15.531749965647023,USA,Potatoes,17.749124241033467
2000,2609.6666292046634,3209.147764583701,14.895626221378944,USA,Potatoes,17.835675107306773
2021,2819.583568566215,665.2490565309658,13.265599171732294,Albania,Rice,3.3961895387639602
1996,2396.991760513011,4117.8460970481365,33.34885329488095,Albania,Soybean,1.1689493516666563
2000,2027.9195150216053,3895.0805971299824,13.604736597653826,Albania,Maize,3.8123100430415042
2017,1414.1362388757443,2504.605926781891,15.110094369138405,Albania,Maize,5.714886573602721
2012,513.9084317275749,1071.3092553067522,16.15664309951964,Australia,Maize,7.354258415716173
2012,2187.26413907146,3176.132000918126,33.325371828260515,China,Sorghum,2.549555793236615
2017,2979.664452531363,789.7290051116518,28.89285334002712,USA,Wheat,3.88731959877348
2015,2262.9296652498797,958.2187250373407,29.742485757887867,Brazil,Soybean,1.922974932736659
2014,246.7910624656336,3137.182612104535,12.618956488462452,USA,Maize,3.7013819362224867
2018,1589.5279385171484,4956.229945982235,30.90774687539179,USA,Wheat,3.8756615563830987
2008,1921.0105709521308,4456.393577890206,20.20482704543545,India,Potatoes,20.976521710668433
2022,2131.0877630879604,2969.6057148415484,16.570575655309717,Albania,Rice,3.1086617651385042
2003,2215.232339681984,2697.2984761494445,24.393752088007766,Albania,Soybean,2.546541949157226
2003,1762.7036354062673,4991.940551240462,30.554572645418347,Albania,Soybean,2.257574591427564
2024,825.4089316558727,2741.5117666931296,29.466303776872735,India,Sorghum,3.0474911011263517
2019,2838.1618521343307,2106.381444577625,32.249937064528304,China,Potatoes,18.091547615479577
2017,2150.6661094582532,4548.682123518954,33.2033046503861,China,Soybean,1.3567045164043403
2006,863.1521032343466,1178.5796363877482,15.953051785693738,Brazil,Sorghum,0.8066825447369375
1992,1102.501130356764,496.6546915810768,20.596447354231792,China,Sorghum,3.1047790438651766
2005,2781.397477765035,3174.1092714655333,10.36571348012675,China,Sorghum,0.5
2019,2684.95852278054,488.2896725060575,31.9830414816265,Albania,Soybean,0.5
2018,1334.410027402651,1872.011199395271,13.86430378686919,Australia,Soybean,2.564110492165633
2004,307.26022157606275,2123.6511540527854,31.53687030856736,USA,Soybean,1.5468386386080637
2014,335.7926329030269,2742.2149545756733,18.23468304966491,China,Wheat,1.790057713452303
2012,994.9712145714893,4958.3811332823325,19.203339749528453,China,Sorghum,3.1319168538512514
2014,1961.5422141491986,1112.698799432572,10.978306362096484,India,Wheat,1.3775172973427887
1996,1835.7449789367731,1885.024328749491,18.17196974413299,Brazil,Rice,5.816993349471947
2011,1974.7178034430397,669.8782208091835,32.2090920700316,Australia,Soybean,2.6682608041970854
2006,2208.3923214098986,3041.991494905841,10.638685028040104,India,Potatoes,13.15006249536446
2007,253.29031005966755,3641.0891797160893,20.158186826168134,Albania,Maize,3.4578386602939104
1999,494.23966648284005,2415.5633479470357,10.78499074531853,USA,Rice,1.25277387774221
1999,1206.5536651161954,1236.6980287669555,19.273085627726623,Brazil,Maize,7.807546114338734
1996,633.607993060429,3108.2324632169207,14.31601601950728,India,Maize,6.945495822426238
2016,410.89611912475164,2700.3970396105587,16.3054598317093,China,Soybean,0.9600265187895658
2022,1994.7003087925293,864.2167597845515,31.939959329035474,China,Potatoes,25.377734416107995
1990,2482.9421369750776,2034.35268350563,20.901230515547276,Brazil,Maize,5.921911470314
2023,2307.354640815991,2181.6334872596226,16.844949785047802,China,Sorghum,1.7487885987614027
1993,2487.7113801057017,4913.262591319451,24.733459448763696,India,Maize,7.243235257665554
2006,2064.398323362056,4247.936302456053,13.552673995814558,India,Rice,3.224767735210338
1993,2258.966901079766,3674.510233485233,16.484790185521398,China,Potatoes,18.384725319412112
2015,960.9805677832437,4444.997357259708,23.656199190072215,China,Potatoes,26.127360698107097
1993,2980.4225015956604,3680.0671850852877,15.93807604620172,Albania,Maize,4.103855661449485
1990,712.8638325828839,4517.975257077409,26.978193435021833,USA,Potatoes,26.751961681672967
1996,800.582848290271,282.22004324874484,22.287282556488066,Brazil,Rice,6.675506553688587
2019,1008.9811290843712,2285.7703842419137,29.29972675636727,India,Rice,5.787489129386275
1998,2930.9308042984208,3737.0226928567495,33.70611339306171,Brazil,Rice,3.7758848872211432
2024,2967.208050190937,2920.6460250839673,12.895122233685193,Albania,Sorghum,0.5
1997,2425.702499178193,884.0791591124255,18.36662524961362,India,Soybean,2.0531367663102564
2013,1961.3612759669745,1709.0555117773858,17.988726571960164,Albania,Maize,6.876811269559089
2008,1656.1752105169176,1595.6941313831894,13.779572983431356,Albania,Potatoes,17.23248132487674
2016,2917.738367923168,1314.1210967898367,30.25757843333677,Australia,Rice,3.890531603912219
2021,2147.7438480030933,1722.2464120346908,28.99696760096975,China,Maize,8.344338646637368
2003,2845.2443593128846,2579.117909420994,22.110636770859976,Australia,Maize,6.3162970544843615
2007,1086.342238537347,4275.796433668547,23.444269444865242,Brazil,Soybean,5.107126852907471
2017,1134.569418354784,3712.742985344844,11.488603450062406,Brazil,Sorghum,0.5
2018,2593.2288635316195,4177.896023041006,23.887683808176142,China,Potatoes,19.769797777032924
2005,619.5937776388242,4419.1826853698,29.78353810049091,Australia,Sorghum,1.4958210992857226
2024,2848.598011629012,2086.5907759270603,24.34568933959643,Brazil,Potatoes,16.251208422524574
2020,1620.928193057541,1736.6711572934685,16.632659253010473,Australia,Rice,5.615155593446865
1993,2793.9588600343536,297.54067460396743,26.68870680835843,China,Rice,6.126148995170429
2006,1143.0198084322765,4653.153193163407,19.03721074913119,India,Maize,7.630083050524613
2015,2204.684931590312,338.4568595113382,23.62183210714338,Albania,Potatoes,14.935278975830336
1993,1552.0503415235312,3708.2662216986473,22.18913408197312,Albania,Potatoes,19.381898903978822
2019,1955.0501646873245,1896.76043928328,19.5293750241295,Australia,Sorghum,2.5012478669574802
2019,1612.2429807896262,4744.41606475094,27.971949509853378,Brazil,Rice,6.2121957079549555
2011,2907.923728639812,2103.814084461304,32.09690279964704,Australia,Wheat,1.5950238857691748
2000,2137.895113878968,4084.875673260035,10.130312961923124,Australia,Maize,4.626686953466093
1991,903.6931121536832,1420.4476124967462,33.34041298075918,USA,Potatoes,25.118897866263897
2001,2747.0953813342367,1502.4526990467948,22.787878402080622,Albania,Soybean,2.9870108468140817
2019,1023.2832668342922,2981.641855293387,27.51829700908163,China,Soybean,5.038724454835324
2007,1240.4942780423976,4989.933342200294,31.39061415439693,Australia,Wheat,3.0636759726731433
2015,485.9463544565974,2592.6863657161894,21.67759230785675,USA,Rice,4.656623857906062
1996,2719.906255429334,4682.18009560252,30.87435183412226,USA,Rice,5.259423388238125
1990,1001.1136650380164,3933.3866429611517,14.440495486380055,Albania,Rice,3.721523678865541
2015,924.9693302078706,3981.362927744402,13.979188361995362,Albania,Sorghum,1.4047446191971449
2012,2776.735274385871,2185.4403457525327,26.436784221403837,Albania,Soybean,2.105660717659971
2015,2455.4752147340932,1938.8458283622751,31.75357513879343,China,Rice,5.591032345179791
1995,595.0209802542483,967.6898223731688,32.31065443840099,USA,Soybean,3.908559707775726
1995,2354.108610930306,4820.066922248431,26.093511459431163,Brazil,Wheat,3.3697609538039113
1997,2756.492674550614,4797.374126094662,23.137230755232935,China,Maize,8.363649580944472
2013,419.831410990083,3737.867994207812,18.284827192412905,India,Sorghum,0.5
2011,2510.6019857328047,1488.299724764821,34.50001038998329,Australia,Potatoes,14.090630337197492
2008,1732.7761452445568,1233.445906307988,17.992392166656263,Albania,Wheat,2.7881874469372994
2007,2073.752858260642,4943.165109510945,28.60465268078983,USA,Soybean,4.182209974280622
2020,1579.9921489338233,342.04864738980575,23.29954499762502,Australia,Wheat,3.816561162399999
2019,2153.84863773478,4219.385817785132,25.212808563133667,China,Potatoes,18.721169407946253
2022,295.474012666909,1783.7354224075486,19.837013764715657,India,Sorghum,0.5
1999,2335.5788250251944,2100.1599014388303,34.120578136806195,China,Maize,6.691504547504047
2001,293.36235400508355,4161.568467256698,24.292058152481776,China,Potatoes,14.378009874364107
2019,1474.8395736925615,462.10904986673654,33.44469076146975,Brazil,Sorghum,1.8384166432829188
2016,622.7019807648256,1777.3066958160832,10.189785404347854,Australia,Soybean,1.6435442465084642
1998,2506.00797658366,4760.601143076169,24.316764579778024,Brazil,Potatoes,16.20772756523965
2010,1078.250545691872,3498.3389047285696,27.929672243131787,China,Wheat,5.204155320891338
2001,1471.461924892131,3777.146432381393,28.627004279055452,India,Rice,6.554056158320913
2018,1400.5020756352724,3789.951451767827,32.62442204454203,USA,Wheat,3.951796010574153
2022,2363.0055039171784,312.24471498808316,10.110040225094657,USA,Soybean,0.5861987511584611
2004,1547.2042074287313,1024.0058903695513,10.008253981486911,Australia,Maize,6.269251179370787
1991,2409.083338028969,2461.4036478452467,21.806586519880383,Albania,Potatoes,14.585851602727793
2007,405.8231750474907,1847.069660052122,10.732342625134267,Albania,Maize,1.4463787402527586
1992,736.4631101283862,2060.452342732939,34.36331384155936,USA,Soybean,1.618607572479108
1996,1744.2958990098098,3909.4224193421064,15.551629363534799,China,Potatoes,25.26368748153885
2007,2851.847309307546,83.24938298799901,21.816618234121115,China,Sorghum,2.9288706684803194
2022,409.3219708209849,3305.8547123429817,11.52844075030559,Brazil,Sorghum,0.5
2020,320.6358052392201,10.550056691094065,23.051210404281463,Australia,Wheat,2.2667232075983392
2000,638.3418897979959,324.662042625456,19.498903128685214,Brazil,Wheat,3.3069186868959717
1993,1995.2287608084382,2047.3477379897436,11.116500721930594,Albania,Soybean,1.3196312934378986
2007,1317.1801666766921,4206.333113826059,18.378106667405618,USA,Sorghum,3.4794339563883945
1993,2511.5466623695215,733.5288701666577,19.78590050557139,China,Potatoes,18.515389736859447
2023,401.41282414782427,2777.5608315517716,34.7480372818735,USA,Sorghum,1.8525011279362626
2018,749.959443081163,3395.7410818654535,15.197146797984386,India,Wheat,2.0640874030417162
2013,1040.073935301708,1155.369092019081,23.619490384252494,USA,Soybean,4.778030926379954
2011,1954.8442427285988,2566.527973795219,34.68288872996571,India,Sorghum,1.1687807147025588
1991,2118.4835328443323,4557.92234285958,29.80048019850338,Brazil,Soybean,2.7010689995906807
1995,547.7692230985667,2566.0203415740084,34.83418752205222,Brazil,Sorghum,0.9349498368234255
2014,2842.6531851768705,795.0420783203634,34.20745786650423,Albania,Maize,3.585530257673243
2010,1154.9235785325857,3142.7933404708483,22.238488552353857,USA,Sorghum,3.4937635111954837
2005,2196.8725364007923,2965.078898242485,27.409396246764146,USA,Wheat,3.8907866417366206
2020,1667.7816130535566,144.5042513926748,12.761078173528777,India,Potatoes,19.50349020564386
2003,823.7227179318985,462.0660846803574,21.02872062617005,Brazil,Wheat,3.6199169827040696
2017,2569.439304723151,792.3389621536437,30.225463556667435,India,Wheat,2.3982745898596654
2021,2491.0664789374036,690.0824970337309,22.633383024428586,Brazil,Wheat,2.9324694855816658
2017,1309.0011909667323,1304.7341950990563,27.567475820430797,India,Soybean,4.438955568231319
1998,1848.1012399427952,2275.985562945484,28.643783249606923,Brazil,Rice,6.600729296196079
2011,921.9119486206313,1864.8643265159321,16.336728531072346,India,Rice,5.0816313198508025
2021,2131.584560489644,4454.342958108939,31.892484323564137,Brazil,Maize,6.490102056878099
1994,1065.275075337208,3064.425952937622,21.495560772729476,Australia,Wheat,4.34633983257092
2012,2563.4204562702575,4381.960306309597,15.254627590538593,India,Rice,2.7857184726556623
1994,808.6782919763681,2639.9262313388185,31.635397044711095,USA,Maize,9.755121710044337
2021,241.4495838916996,458.4536487398064,20.44547015265634,Albania,Soybean,1.5533522061366123
1999,951.8225175101717,2321.80437084151,28.757810959492993,Australia,Wheat,3.6921519743311526
2004,734.9469620865627,4111.942408743401,23.700826805539823,Australia,Potatoes,21.630005603999038
1996,1623.202031229788,978.5777981638694,19.54679380586251,India,Soybean,3.1469443892255065
2018,770.3692166384136,465.1592509757223,30.246910375964234,Albania,Maize,6.997733404955985
1992,2336.931638014585,1653.8793443079178,24.611748291115326,USA,Soybean,4.392487771521393
2008,875.837786411211,1950.6001748942967,19.764052560675793,Australia,Potatoes,21.70220867005549
1999,2179.5109037554357,1538.225805265463,12.739946758378176,USA,Soybean,0.954553456889649
2017,1819.7185844384273,684.8515202665344,32.3861328441677,Brazil,Maize,7.862275544717687
2018,2961.499598121276,1261.6909000113556,10.886739633541664,Albania,Potatoes,12.56796201595313
2004,2999.7227356258486,3414.5891989645306,31.579683709201404,China,Potatoes,17.59396629969802
2024,2634.673033288524,1935.783296302888,18.999038122078886,Brazil,Soybean,1.4668576929822879
1995,2327.953434036503,3166.4217286465932,25.98346908753515,Albania,Potatoes,14.600755533909371
2001,1282.0779592016065,2686.155861794475,33.05499309589213,India,Soybean,2.6516142954146575
2002,2309.17483596765,2749.7741698897685,13.79266538759746,India,Wheat,1.3284162081563557
2018,2878.691503822574,1250.262294159502,24.173761890970255,USA,Potatoes,19.235959196604377
2008,265.45721110724367,2612.499733513226,29.110821559254802,Australia,Soybean,1.5082278017324044
1992,1706.1611605536687,127.73762217737686,28.939595817976436,China,Wheat,4.927098724640233
1997,810.3952522876168,2164.4012742013815,23.140797864987597,India,Potatoes,22.579148898282785
1997,1762.0536844327812,2867.387887717676,25.61848649766145,Albania,Wheat,3.9939016075903964
2009,1506.0518513248953,918.1581505570053,28.93817485332111,Australia,Sorghum,4.072737611790277
1993,1812.1520283463963,1290.2269461822673,31.025690943935295,Australia,Potatoes,22.13337493740301
2010,1742.6942199724278,1105.4597888799408,29.045327421896594,Albania,Sorghum,3.176008371311137
1992,2888.2997096719737,362.0841967744667,18.850123579531065,Australia,Maize,5.775998120907314
1997,1746.121105017261,1745.8080324890493,34.91816002644333,India,Maize,8.193639318946566
2012,2569.4498467496283,4895.039174595177,20.862567342982608,Albania,Soybean,1.972264877372178
2005,1095.4968030423702,1775.8632282534143,10.611617568973335,Albania,Rice,3.020151550670131
2002,1426.6819286149369,2308.0777429665086,19.06542378963655,USA,Sorghum,2.8973289021416733
1992,1517.1577329254676,3268.905382272312,13.194573864346081,China,Sorghum,1.502069187743563
1998,980.4385213390632,3246.0037783338444,13.036065393209375,USA,Maize,8.632388136585588
2003,1263.4127321382748,4749.975950292935,17.038376002672358,China,Sorghum,2.9408956995555218
2002,1875.8366225069706,4289.245060591635,11.33438735443152,Albania,Rice,3.725502346925438
1996,1824.5257372526905,3971.81392865471,27.212804710239077,Australia,Wheat,4.365584877898899
2004,1982.0189648057453,4758.61985663377,11.849722105047627,China,Wheat,3.139917839194563
1996,1185.090163176395,1161.5192735610262,15.082238885898905,Albania,Rice,5.177526917441297
2023,1084.32818642856,3089.100431162745,12.322492862352984,Albania,Sorghum,1.1463224498580402
2011,1912.5300717116565,4437.11186594356,11.579193272575777,USA,Sorghum,2.156992268295637
2013,572.0128955970699,3124.449409807728,16.69379163848854,USA,Sorghum,2.7965199641895597
1990,908.4883218899919,4887.328168288279,24.29747419150925,Australia,Soybean,3.3264307708746284
1999,317.9576634683866,510.7600423928313,34.11713891117104,Brazil,Potatoes,9.581523774929996
2005,403.3103872690244,2202.2592089380696,31.888916358740158,India,Rice,3.648506373440096
1997,881.4731819297049,4887.040910464095,31.89834813613312,Brazil,Rice,5.379146578677147
2014,254.68198483137328,1904.0444625639295,14.401675900941441,Brazil,Rice,1.549572539473172
2001,887.1496578448922,3700.386311745529,16.622679837445503,Australia,Rice,5.458190723543119
2014,2033.933704573673,161.7104763824594,11.909832919882643,China,Rice,3.671766693288877
2006,371.0998197130125,3477.237202005262,29.461708497879627,Australia,Sorghum,1.6538034137552924
2015,1422.8626978249947,4673.787395312616,11.745407537139048,Australia,Soybean,2.508787722055322
2003,2756.7046033747383,1919.7043630981136,23.91739177052133,Albania,Maize,6.671868908109586
2012,2415.5975209911226,116.28619125537803,16.19688930809877,Albania,Sorghum,0.5
1995,1055.2250064256002,149.2699239334644,16.086140850718618,Albania,Sorghum,1.9222171153465397
1994,2789.4553417366114,4461.196295498334,34.76812638119013,India,Potatoes,14.274499082993612
2014,1123.0101908936294,3615.3553744103465,28.919495174463435,China,Maize,10.11700769264215
2007,403.043389745175,542.3650572906333,30.923483957276254,China,Rice,2.9031976751230513
2002,2983.356678950718,282.4054824854709,24.299567133600316,Albania,Maize,5.055720933427676
2003,2636.0630761296807,4026.078564441242,31.77535718484373,Brazil,Soybean,1.8441875302192527
2017,1504.6117932430586,4051.2045576987416,26.137263479158822,India,Wheat,4.109907163474522
2007,2065.854267738731,611.4039805623245,33.65434261990863,Brazil,Sorghum,1.4539079234893362
2017,2079.4386179986764,1514.5868154042976,17.033464651140918,USA,Maize,6.312331707460544
2016,744.550246045289,3902.330062223709,24.882988644572375,China,Potatoes,26.944372104884085
2021,760.1361728301705,2631.8062340604915,27.253283698422305,China,Soybean,5.246896415546787
1998,1514.825969385112,4783.358455019244,19.82343262569517,Brazil,Wheat,3.045694295283588
2021,2752.404792385554,2410.502600276565,31.992699560101332,India,Soybean,1.4285516595944023
2009,227.98256960399817,3388.0201084519076,34.49507907760386,China,Rice,2.917840802013975
2017,2391.015780658206,2553.8189950505052,22.34423728431654,Brazil,Wheat,3.21739669761013
2022,361.07499440103163,4715.397823468378,19.766016370108478,Australia,Potatoes,11.927892055368902
1993,1539.0219216727298,1999.3088694173682,21.798448213911467,Australia,Wheat,4.573319051418941
2023,1986.043932605734,1156.6843113412142,31.31841864329829,India,Potatoes,21.137491934482938
1992,2122.9259478309014,1639.902962802156,26.13671063795419,Brazil,Rice,5.094510305526554
2015,363.7419381245519,4265.3482687844935,11.119309312952376,Australia,Potatoes,9.807325484783291
1997,1372.0901286751111,2494.7134319255456,23.55424776114287,India,Soybean,3.217109865490236
1995,1834.744329406509,1777.7189944761726,10.432503068524245,Albania,Maize,5.302495310936249
2005,384.9275044568194,2725.8575088293196,29.463384275085136,India,Soybean,1.72710501045615
2013,578.2647584668673,674.8162393114434,18.207806838561595,USA,Sorghum,3.156632857292419
2019,2058.2171706113077,36.74293008172446,21.800187052933232,Albania,Soybean,1.5993955993321738
2002,1660.5869504538248,1410.117571630519,29.9669526476908,Brazil,Wheat,3.1348173778684365
1994,653.1202515512135,3028.9785417198764,11.161220432144038,Albania,Rice,3.4557933309966526
2014,1698.6701433612536,3561.2870406103225,13.963538389790262,Albania,Sorghum,2.155298635739591
